id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
87329538-99a0-40e4-a996-a8436fffb784,"The greenback scored beefy gains against the euro, yen and Swiss franc despite weaker-than-expected September U.S. retail sales figures.","The dollar gained against the euro, yen and Swiss franc after September U.S. retail sales figures came in slightly weaker than consensus forecasts.","[6, 6, 3, 18, 25, 29]","[0, 6, 0, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 18, 18, 18, 18, 18, 0]","[25, 6, 3, 25, 25, 25, 25, 25, 25, 25, 25, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 25]","['The', 'greenback', 'scored', 'beefy', 'gains', 'against', 'the', 'euro', ',', 'yen', 'and', 'Swiss', 'franc', 'despite', 'weaker-than-expected', 'September', 'U.S.', 'retail', 'sales', 'figures', '.']","['The', 'dollar', 'gained', 'against', 'the', 'euro', ',', 'yen', 'and', 'Swiss', 'franc', 'after', 'September', 'U.S.', 'retail', 'sales', 'figures', 'came', 'in', 'slightly', 'weaker', 'than', 'consensus', 'forecasts', '.\n']"
25ca4a7c-09d6-4f19-99d1-78ecb84e920c,Dixon put his style on display Sunday afternoon in winning the Honda Indy 225 at Pikes Peak International Raceway.,Scott Dixon eventually made winning the Honda Indy 225 look easy Sunday at Pikes Peak International Raceway.,"[7, 26, 29, 28]","[7, 28, 28, 28, 28, 28, 26, 0, 28, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[7, 7, 0, 28, 28, 29, 29, 29, 29, 28, 28, 26, 29, 29, 29, 29, 29, 29]","['Dixon', 'put', 'his', 'style', 'on', 'display', 'Sunday', 'afternoon', 'in', 'winning', 'the', 'Honda', 'Indy', '225', 'at', 'Pikes', 'Peak', 'International', 'Raceway', '.']","['Scott', 'Dixon', 'eventually', 'made', 'winning', 'the', 'Honda', 'Indy', '225', 'look', 'easy', 'Sunday', 'at', 'Pikes', 'Peak', 'International', 'Raceway', '.\n']"
3c8c9dab-bd1e-4f56-b73e-a36ee481b53b,Whitney said officials evacuated a YMCA camp that had been scheduled to host 250 people beginning Sunday.,Whitney said officials evacuated a camp where 250 people were expected to arrive Sunday.,"[13, 18, 25, 29]","[0, 0, 0, 0, 18, 25, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0]","[25, 25, 25, 25, 25, 25, 18, 25, 25, 18, 18, 18, 18, 25, 25]","['Whitney', 'said', 'officials', 'evacuated', 'a', 'YMCA', 'camp', 'that', 'had', 'been', 'scheduled', 'to', 'host', '250', 'people', 'beginning', 'Sunday', '.']","['Whitney', 'said', 'officials', 'evacuated', 'a', 'camp', 'where', '250', 'people', 'were', 'expected', 'to', 'arrive', 'Sunday', '.\n']"
e0bd3bfe-ddac-4fc8-86be-e9439c055979,"""Fewer than 10"" FBI offices have conducted investigations involving visits to mosques, the Justice Department said.","In addition, the Justice Department said that the FBI has conducted ''fewer than 10'' investigations involving visits to mosques.","[7, 26, 26, 25, 29]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25, 25, 25]","[25, 25, 25, 0, 0, 0, 0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0]","['``', 'Fewer', 'than', '10', ""''"", 'FBI', 'offices', 'have', 'conducted', 'investigations', 'involving', 'visits', 'to', 'mosques', ',', 'the', 'Justice', 'Department', 'said', '.']","['In', 'addition', ',', 'the', 'Justice', 'Department', 'said', 'that', 'the', 'FBI', 'has', 'conducted', ""''fewer"", 'than', '10', ""''"", 'investigations', 'involving', 'visits', 'to', 'mosques', '.\n']"
c40e31c4-ed19-4203-845f-d948ca4c3466,"A summary of his remarks says: all the group's savings have been lost to raids and arrests, and JI is totally dependent on al-Qa'ida for money.","In addition, Hambali laments, ""all the group's savings have been lost to raids and arrests,"" and ""JI is now totally dependent on al-Qaeda for money.""","[4, 25, 29, 28, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","['A', 'summary', 'of', 'his', 'remarks', 'says', ':', 'all', 'the', 'group', ""'s"", 'savings', 'have', 'been', 'lost', 'to', 'raids', 'and', 'arrests', ',', 'and', 'JI', 'is', 'totally', 'dependent', 'on', ""al-Qa'ida"", 'for', 'money', '.']","['In', 'addition', ',', 'Hambali', 'laments', ',', '``', 'all', 'the', 'group', ""'s"", 'savings', 'have', 'been', 'lost', 'to', 'raids', 'and', 'arrests', ',', ""''"", 'and', '``', 'JI', 'is', 'now', 'totally', 'dependent', 'on', 'al-Qaeda', 'for', 'money', '.', ""''\n""]"
b25890c2-6ba3-4bf9-ad56-f1ae86f6d74b,"But I would rather be talking about high standards than low standards.""","""I would rather be talking about positive numbers rather than negative.","[6, 6, 6, 16, 16, 25, 29, 21]","[25, 29, 29, 16, 29, 29, 29, 16, 16, 29, 16, 16, 29, 0]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['But', 'I', 'would', 'rather', 'be', 'talking', 'about', 'high', 'standards', 'than', 'low', 'standards', '.', ""''""]","['``', 'I', 'would', 'rather', 'be', 'talking', 'about', 'positive', 'numbers', 'rather', 'than', 'negative', '.\n']"
7b628df6-f444-40a0-bb18-d63a6f87bab3,Quattrone is accused of obstructing justice by helping to encourage co-workers in an e-mail to destroy files on lucrative investment banking deals.,"Quattrone is accused of attempting to obstruct justice by endorsing that e-mail, which encouraged co-workers to destroy files on profitable investment banking deals.","[6, 6, 6, 18, 29]","[29, 29, 29, 29, 6, 29, 29, 6, 18, 18, 18, 18, 18, 18, 29, 29, 29, 29, 18, 29, 29, 29, 29]","[29, 29, 29, 29, 6, 6, 6, 29, 29, 6, 18, 18, 18, 18, 18, 18, 29, 29, 29, 29, 18, 29, 29, 29, 29]","['Quattrone', 'is', 'accused', 'of', 'obstructing', 'justice', 'by', 'helping', 'to', 'encourage', 'co-workers', 'in', 'an', 'e-mail', 'to', 'destroy', 'files', 'on', 'lucrative', 'investment', 'banking', 'deals', '.']","['Quattrone', 'is', 'accused', 'of', 'attempting', 'to', 'obstruct', 'justice', 'by', 'endorsing', 'that', 'e-mail', ',', 'which', 'encouraged', 'co-workers', 'to', 'destroy', 'files', 'on', 'profitable', 'investment', 'banking', 'deals', '.\n']"
fc0049f0-eef4-4d61-ac9e-abbc0d3159ad,"Car volume fell 8 per cent, while light truck sales -- which include vans, pickups and SUVs -- rose 2.7 per cent.","Car volume was down 8 percent, while light truck sales--which include vans, pickups and SUVs--rose 2.7 percent.","[4, 5, 29]","[29, 29, 5, 29, 4, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 5, 5, 29, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Car', 'volume', 'fell', '8', 'per', 'cent', ',', 'while', 'light', 'truck', 'sales', '--', 'which', 'include', 'vans', ',', 'pickups', 'and', 'SUVs', '--', 'rose', '2.7', 'per', 'cent', '.']","['Car', 'volume', 'was', 'down', '8', 'percent', ',', 'while', 'light', 'truck', 'sales', '--', 'which', 'include', 'vans', ',', 'pickups', 'and', 'SUVs', '--', 'rose', '2.7', 'percent', '.\n']"
6e7d96d4-9f58-4b1e-92db-0eb952200328,He said Qantas would also cut capital spending by retiring some aircraft and deferring delivery of some new planes.,It would also further reduce capital expenditure by retiring some aircraft and delaying the delivery of new places.,"[6, 6, 6, 6, 11, 25, 25, 29]","[25, 25, 6, 25, 25, 6, 25, 6, 25, 25, 25, 25, 25, 6, 25, 25, 11, 11, 11, 25]","[6, 25, 25, 25, 6, 25, 6, 25, 25, 25, 25, 25, 6, 25, 25, 25, 11, 11, 25]","['He', 'said', 'Qantas', 'would', 'also', 'cut', 'capital', 'spending', 'by', 'retiring', 'some', 'aircraft', 'and', 'deferring', 'delivery', 'of', 'some', 'new', 'planes', '.']","['It', 'would', 'also', 'further', 'reduce', 'capital', 'expenditure', 'by', 'retiring', 'some', 'aircraft', 'and', 'delaying', 'the', 'delivery', 'of', 'new', 'places', '.\n']"
29de3720-488f-40dd-a062-c5dcb423d4cc,"Regional utility Tohoku Electric Power Co Inc said an 825,000-kilowatt (kW) nuclear reactor, the Onagawa No.3 unit near Sendai automatically shut down due to the quake.","Japan's Tohoku Electric Power Co Inc said an 825,000-kilowatt (kW) nuclear reactor, the Onagawa No.3 unit in northern Japan, automatically shut down due to the quake.","[6, 29, 30, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","['Regional', 'utility', 'Tohoku', 'Electric', 'Power', 'Co', 'Inc', 'said', 'an', '825,000-kilowatt', '(', 'kW', ')', 'nuclear', 'reactor', ',', 'the', 'Onagawa', 'No.3', 'unit', 'near', 'Sendai', 'automatically', 'shut', 'down', 'due', 'to', 'the', 'quake', '.']","['Japan', ""'s"", 'Tohoku', 'Electric', 'Power', 'Co', 'Inc', 'said', 'an', '825,000-kilowatt', '(', 'kW', ')', 'nuclear', 'reactor', ',', 'the', 'Onagawa', 'No.3', 'unit', 'in', 'northern', 'Japan', ',', 'automatically', 'shut', 'down', 'due', 'to', 'the', 'quake', '.\n']"
d1940ee4-d777-4d81-a721-b91c045b231b,"Today in the US, the book - kept under wraps by its publishers, G. P. Putnam's Sons, since its inception - will appear in bookstores.","Tomorrow the book, kept under wraps by G. P. Putnam's Sons since its inception, will appear in bookstores.","[25, 25, 29, 30, 21]","[0, 25, 25, 25, 25, 29, 29, 0, 29, 29, 29, 29, 25, 25, 0, 29, 29, 29, 29, 29, 0, 29, 29, 29, 0, 29, 29, 29, 29, 29]","[25, 25, 25, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 25]","['Today', 'in', 'the', 'US', ',', 'the', 'book', '-', 'kept', 'under', 'wraps', 'by', 'its', 'publishers', ',', 'G.', 'P.', 'Putnam', ""'s"", 'Sons', ',', 'since', 'its', 'inception', '-', 'will', 'appear', 'in', 'bookstores', '.']","['Tomorrow', 'the', 'book', ',', 'kept', 'under', 'wraps', 'by', 'G.', 'P.', 'Putnam', ""'s"", 'Sons', 'since', 'its', 'inception', ',', 'will', 'appear', 'in', 'bookstores', '.\n']"
29b237b2-86de-428f-ab2e-2445001845f6,"The S3C2440 CPU supports major operating systems including Microsoft Windows CE/Pocket PC, Palm OS, Symbian, and Linux.","It supports the Windows CE, Palm, Symbian, and Linux operating systems.","[6, 6, 6, 6, 25, 25, 29]","[6, 6, 6, 25, 25, 25, 25, 25, 6, 6, 6, 6, 25, 6, 6, 25, 25, 25, 25, 25, 25]","[6, 25, 25, 6, 6, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'S3C2440', 'CPU', 'supports', 'major', 'operating', 'systems', 'including', 'Microsoft', 'Windows', 'CE/Pocket', 'PC', ',', 'Palm', 'OS', ',', 'Symbian', ',', 'and', 'Linux', '.']","['It', 'supports', 'the', 'Windows', 'CE', ',', 'Palm', ',', 'Symbian', ',', 'and', 'Linux', 'operating', 'systems', '.\n']"
979092ab-1a89-4c27-8cbd-cb801c7664c2,"Daughter Renee Jackson said she often made ""huge pots of, like, beans and rice with, like, meat and casseroles"" for the whole family.","Their biological daughter Renee Jackson, 29, said she made huge pots of beans and rice, and meat and casseroles.","[21, 11, 17, 25, 25, 25, 25, 25, 29]","[11, 0, 0, 0, 0, 25, 0, 21, 21, 21, 21, 25, 25, 25, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 21, 0, 0, 0, 0, 0]","[11, 0, 11, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 17, 17, 25, 25, 25, 25]","['Daughter', 'Renee', 'Jackson', 'said', 'she', 'often', 'made', '``', 'huge', 'pots', 'of', ',', 'like', ',', 'beans', 'and', 'rice', 'with', ',', 'like', ',', 'meat', 'and', 'casseroles', ""''"", 'for', 'the', 'whole', 'family', '.']","['Their', 'biological', 'daughter', 'Renee', 'Jackson', ',', '29', ',', 'said', 'she', 'made', 'huge', 'pots', 'of', 'beans', 'and', 'rice', ',', 'and', 'meat', 'and', 'casseroles', '.\n']"
0236e48a-01e3-4333-85c6-28dede0843f2,The charges were dismissed in Franklin County Municipal Court.,Franklin County Municipal Court Judge Janet Grubb approved dismissal of the charges.,"[3, 14, 25, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 25]","[14, 14, 14, 14, 25, 25, 25, 14, 14, 14, 14, 14, 0]","['The', 'charges', 'were', 'dismissed', 'in', 'Franklin', 'County', 'Municipal', 'Court', '.']","['Franklin', 'County', 'Municipal', 'Court', 'Judge', 'Janet', 'Grubb', 'approved', 'dismissal', 'of', 'the', 'charges', '.\n']"
bfba8e7f-78cf-4f1c-a891-9af59a756916,"Xerox shares closed at $11.45, up 2 cents on the New York Stock Exchange.",Xerox shares rose 2 cents to close at $11.45 on the New York Stock Exchange.,"[6, 26, 29]","[29, 29, 26, 26, 26, 26, 0, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 6, 29, 29, 26, 26, 26, 26, 26, 29, 29, 29, 29, 29, 29, 29]","['Xerox', 'shares', 'closed', 'at', '$', '11.45', ',', 'up', '2', 'cents', 'on', 'the', 'New', 'York', 'Stock', 'Exchange', '.']","['Xerox', 'shares', 'rose', '2', 'cents', 'to', 'close', 'at', '$', '11.45', 'on', 'the', 'New', 'York', 'Stock', 'Exchange', '.\n']"
4ab1088d-e7fd-4a89-bd3a-d8f43dc30038,"Between 50 and 100 persons die annually from these allergies, and thousands more suffer severe reactions such as constricted breathing and dramatic swelling.","Between 50 and 100 people die a year due to these allergies, and thousands more suffer severe reactions such as constricted breathing and dramatic swelling.","[5, 6, 29]","[29, 29, 29, 29, 29, 29, 5, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 5, 5, 6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Between', '50', 'and', '100', 'persons', 'die', 'annually', 'from', 'these', 'allergies', ',', 'and', 'thousands', 'more', 'suffer', 'severe', 'reactions', 'such', 'as', 'constricted', 'breathing', 'and', 'dramatic', 'swelling', '.']","['Between', '50', 'and', '100', 'people', 'die', 'a', 'year', 'due', 'to', 'these', 'allergies', ',', 'and', 'thousands', 'more', 'suffer', 'severe', 'reactions', 'such', 'as', 'constricted', 'breathing', 'and', 'dramatic', 'swelling', '.\n']"
c0fff02e-6ddb-4e65-8c8e-beb0534cc5e7,"""It still remains to be seen whether the revenue recovery will be short- or long-lived,"" Sprayregen said.","""It remains to be seen whether the revenue recovery will be short- or long-lived,"" said James Sprayregen, UAL bankruptcy attorney, in court.","[6, 26, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 26, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 6, 6, 25, 25, 25, 25, 25, 25, 25, 25]","['``', 'It', 'still', 'remains', 'to', 'be', 'seen', 'whether', 'the', 'revenue', 'recovery', 'will', 'be', 'short-', 'or', 'long-lived', ',', ""''"", 'Sprayregen', 'said', '.']","['``', 'It', 'remains', 'to', 'be', 'seen', 'whether', 'the', 'revenue', 'recovery', 'will', 'be', 'short-', 'or', 'long-lived', ',', ""''"", 'said', 'James', 'Sprayregen', ',', 'UAL', 'bankruptcy', 'attorney', ',', 'in', 'court', '.\n']"
3ef718ec-3de2-4d31-bb71-6f777cec19a7,"Evacuation went smoothly, although passengers weren't told what was going on, Hunt said.","Passengers were evacuated smoothly, although they were not told what was going on, he said.","[4, 6, 6, 3, 29]","[3, 0, 29, 29, 29, 29, 4, 4, 29, 29, 29, 29, 29, 29, 6, 29, 29]","[0, 0, 3, 29, 29, 29, 6, 4, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Evacuation', 'went', 'smoothly', ',', 'although', 'passengers', 'were', ""n't"", 'told', 'what', 'was', 'going', 'on', ',', 'Hunt', 'said', '.']","['Passengers', 'were', 'evacuated', 'smoothly', ',', 'although', 'they', 'were', 'not', 'told', 'what', 'was', 'going', 'on', ',', 'he', 'said', '.\n']"
a9e50bfe-fead-487a-974c-c90d5e222ff4,"They said they had concluded that the film failed ""to present a balanced portrayal"" of the Reagans.","CBS said the show ""does not present a balanced portrayal of the Reagans for CBS and its audience.","[6, 5, 15, 25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['They', 'said', 'they', 'had', 'concluded', 'that', 'the', 'film', 'failed', '``', 'to', 'present', 'a', 'balanced', 'portrayal', ""''"", 'of', 'the', 'Reagans', '.']","['CBS', 'said', 'the', 'show', '``', 'does', 'not', 'present', 'a', 'balanced', 'portrayal', 'of', 'the', 'Reagans', 'for', 'CBS', 'and', 'its', 'audience', '.\n']"
9e261ecc-4b6f-4322-a4aa-b56859373c9c,Romanian port authorities said two ships that sank during World War II had resurfaced as water levels fell and could block river traffic.,Port authorities in Romania said two ships that sank during World War II but resurfaced due to low water levels could block river traffic.,"[6, 11, 1, 25, 29, 28]","[11, 11, 11, 25, 25, 25, 25, 25, 25, 25, 25, 25, 1, 1, 6, 29, 29, 29, 0, 25, 25, 25, 25, 25]","[11, 11, 11, 11, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 1, 6, 6, 0, 0, 0, 29, 29, 29, 29, 29]","['Romanian', 'port', 'authorities', 'said', 'two', 'ships', 'that', 'sank', 'during', 'World', 'War', 'II', 'had', 'resurfaced', 'as', 'water', 'levels', 'fell', 'and', 'could', 'block', 'river', 'traffic', '.']","['Port', 'authorities', 'in', 'Romania', 'said', 'two', 'ships', 'that', 'sank', 'during', 'World', 'War', 'II', 'but', 'resurfaced', 'due', 'to', 'low', 'water', 'levels', 'could', 'block', 'river', 'traffic', '.\n']"
99ec5db2-b025-44eb-aa52-529474149d51,"Stanford bested a 144-player field that included former winners Sorenstam and Juli Inkster, as well as 13-year-old phenom Michelle Wie.","She did — and then some, besting a 144-player field that included former winners Sorenstam and Juli Inkster, as well as Wie.","[6, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]","['Stanford', 'bested', 'a', '144-player', 'field', 'that', 'included', 'former', 'winners', 'Sorenstam', 'and', 'Juli', 'Inkster', ',', 'as', 'well', 'as', '13-year-old', 'phenom', 'Michelle', 'Wie', '.']","['She', 'did', '—', 'and', 'then', 'some', ',', 'besting', 'a', '144-player', 'field', 'that', 'included', 'former', 'winners', 'Sorenstam', 'and', 'Juli', 'Inkster', ',', 'as', 'well', 'as', 'Wie', '.\n']"
d93f3be8-bc5a-4164-9737-7150fe3c0fa5,"Patients' rights advocates crashed it by squeezing into camera range, protesting the FMA's acceptance of major financial support from First Professionals Insurance.","It was crashed by patients' rights advocates who squeezed into camera range, protesting the FMA's acceptance of major financial support from First Professionals Insurance.","[14, 18, 29]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Patients', ""'"", 'rights', 'advocates', 'crashed', 'it', 'by', 'squeezing', 'into', 'camera', 'range', ',', 'protesting', 'the', 'FMA', ""'s"", 'acceptance', 'of', 'major', 'financial', 'support', 'from', 'First', 'Professionals', 'Insurance', '.']","['It', 'was', 'crashed', 'by', 'patients', ""'"", 'rights', 'advocates', 'who', 'squeezed', 'into', 'camera', 'range', ',', 'protesting', 'the', 'FMA', ""'s"", 'acceptance', 'of', 'major', 'financial', 'support', 'from', 'First', 'Professionals', 'Insurance', '.\n']"
e0e2b8f8-db49-4092-810d-2ce21d06776f,Analysts have estimated the worth of the core properties at $10 billion-$15 billion.,Analysts have estimated that Vivendi Uni could fetch $12 billion-$14 billion for VUE.,"[6, 6, 18, 25, 29, 30, 30]","[25, 25, 25, 18, 18, 18, 18, 18, 18, 18, 25, 29, 25, 25, 30, 25, 25]","[29, 29, 29, 18, 18, 18, 18, 18, 29, 30, 29, 29, 18, 29, 25, 25, 29]","['Analysts', 'have', 'estimated', 'the', 'worth', 'of', 'the', 'core', 'properties', 'at', '$', '10', 'billion-', '$', '15', 'billion', '.']","['Analysts', 'have', 'estimated', 'that', 'Vivendi', 'Uni', 'could', 'fetch', '$', '12', 'billion-', '$', '14', 'billion', 'for', 'VUE', '.\n']"
169ecc5c-1fb2-4126-b9f5-4a785f2649f4,"The GPO previously closed bookstores in San Francisco, Boston, Philadelphia, Chicago, Birmingham, Cleveland, and Columbus.","Since 2001, the agency has closed bookstores in San Francisco, Boston, Philadelphia, Chicago, Birmingham, Ala., Cleveland, Columbus, Ohio, and Washington.","[6, 31, 1, 25, 25, 29]","[0, 6, 31, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25]","[31, 31, 31, 0, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The', 'GPO', 'previously', 'closed', 'bookstores', 'in', 'San', 'Francisco', ',', 'Boston', ',', 'Philadelphia', ',', 'Chicago', ',', 'Birmingham', ',', 'Cleveland', ',', 'and', 'Columbus', '.']","['Since', '2001', ',', 'the', 'agency', 'has', 'closed', 'bookstores', 'in', 'San', 'Francisco', ',', 'Boston', ',', 'Philadelphia', ',', 'Chicago', ',', 'Birmingham', ',', 'Ala.', ',', 'Cleveland', ',', 'Columbus', ',', 'Ohio', ',', 'and', 'Washington', '.\n']"
