id,sentence,sentiment
197074a7-1259-4400-81d2-1586af8e834f,It 's a stunning lyrical work of considerable force and truth .,3
90acbc07-35aa-4cd4-86b2-700b7aa03acc,"If you can get past the taboo subject matter , it will be well worth your time .",4
8e05e88b-410e-48bc-9d84-21469e4ae461,Both the crime story and the love story are unusual .,2
e06e4e38-efeb-4a0e-8bd9-cd48d83ad736,Changing Lanes tries for more .,3
8e34e948-8894-4948-a41f-b9e2af67511f,"A confluence of kiddie entertainment , sophisticated wit and symbolic graphic design .",3
c9a8c689-a529-44e0-8c96-cee343addf96,"It 's a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack .",2
1d2ad17e-e2e9-4e80-9895-39920ee79b23,"What is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",0
df7a81b2-099c-41d9-b472-e0c04d6de8be,The overall effect is less like a children 's movie than a recruitment film for future Hollywood sellouts .,1
1938e7e2-5643-4ecf-9fa9-44b568724258,Eric Byler 's nuanced pic avoids easy sentiments and explanations ...,2
c1c795b4-ce50-4879-84c7-12d25bed10af,Snipes relies too much on a scorchingly plotted dramatic scenario for its own good .,2
3f43ebf1-bc29-49c4-a9db-1d531d7f1a2f,"Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .",4
23b4a4c3-18f6-4cac-afce-001efccfcefd,"The film 's appeal has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth .",3
1062aca9-dbde-42a6-8863-d7ab0e9a4225,"an admirable , sometimes exceptional film",4
53eb1085-ce21-4a56-b55c-9da5c95b668c,"The first mistake , I suspect , is casting Shatner as a legendary professor and Kunis as a brilliant college student -- where 's Pauly Shore as the rocket scientist ?",1
f3986dbd-743c-4f15-a0dc-10340125451a,"While maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among Wiseman 's warmest .",4
91c76aa3-757e-452d-be9f-815260a82f31,"Though few will argue that it ranks with the best of Herzog 's works , Invincible shows he 's back in form , with an astoundingly rich film .",4
add27050-74ef-4e4a-9afc-73028cbed69f,`` Cremaster 3 '' should come with the warning `` For serious film buffs only ! '',3
f2c0905c-5779-430b-8304-ab76336b6467,"Just as the lousy Tarantino imitations have subsided , here comes the first lousy Guy Ritchie imitation .",1
deac9d6e-233d-477e-b372-0b373ea95259,"Funny in a sick , twisted sort of way .",3
1f6e8578-98c9-466a-b080-8e0a59fbc039,Fairly successful at faking some pretty cool stunts but a complete failure at trying to create some pretty cool characters .,1
8f70dd35-ab9e-44fc-b6a8-6f4cb9e9b22e,"Wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of Star Wars",3
3898f700-78ac-4611-829d-b5bff8bfc558,This is more a case of ` Sacre bleu ! ',2
81b151ed-9f56-4d97-ae0b-ccf6b7ee48aa,"Yes , soar .",3
b75005bc-398d-42b9-af1c-f97cbfe62def,It wo n't bust your gut -- and it 's not intended to -- it 's merely a blandly cinematic surgical examination of what makes a joke a joke .,2
89ee551d-9c29-419b-ba54-cd7c6df61f90,"A stirring , funny and finally transporting re-imagining of Beauty and the Beast and 1930s horror films",4
744e980d-970a-4aae-8f17-1c49d2a36d0d,Deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .,3
55de86c4-37d3-48d0-9650-39a0e2b3f8e5,Chomp chomp !,2
b62b67a4-efbd-4170-84c0-45ddae7b16db,"With a story inspired by the tumultuous surroundings of Los Angeles , where feelings of marginalization loom for every dreamer with a burst bubble , The Dogwalker has a few characters and ideas , but it never manages to put them on the same path .",1
720d1e0d-8ffc-4930-b109-38fc3eb90858,"But in 2002 , such revelations wilt .",2
9c472b21-aac9-4184-9f9c-cc0faa393e72,A sequel that 's much too big for its britches .,1
6ed36568-be02-4cf8-88f2-ae3aeda098df,Greg Kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .,4
821c9eaf-9211-4af6-89ad-b74ed94bfbc2,Hoffman 's performance is authentic to the core of his being .,3
b7f72691-74ea-4151-8924-99d9ceffb72f,... one of the most ingenious and entertaining thrillers I 've seen in quite a long time .,4
f2caa645-b199-40a4-8c85-4a643fc62d95,This film puts Wang at the forefront of China 's Sixth Generation of film makers .,4
378b830e-f925-4174-8e22-a47fa0404bb1,Has the feel of an unedited personal journal .,1
420b1533-8754-4099-96a4-85a18dec7eb4,Delivers roughly equal amounts of beautiful movement and inside information .,3
e6fc1323-2a43-4ca1-a413-a9f63e9744dc,"No , it 's the repetition of said behavior , and so Children of the Century is more mindless love than mad , more grating and boring than anything else .",0
cc61e33b-5070-481f-928a-0f0a2b7908ee,One of the most slyly exquisite anti-adult movies ever made .,4
e0d12e46-7ce7-4089-a878-48280d659be5,Go back to sleep .,1
64ed643e-0309-445c-b221-b95233e44357,"There 's an epic here , but you have to put it together yourself .",2
66e4c936-9e7d-425b-98f1-86575097324c,"Smart and fun , but far more witty than it is wise .",3
5a362bc7-d548-47d4-8894-cf522780b223,One of those films that started with a great premise and then just fell apart .,0
a7239067-64cf-48e5-b28a-940c0d11f124,Rarely does such high-profile talent serve such literate material .,3
55af0aec-9cf6-4cf2-8065-82b3287039a1,What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .,4
39515f99-78f8-4746-8c4c-573dbe447e97,"The low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",3
b43b3e7d-f954-4ae4-a475-4b537a476f6c,"... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor ...",4
e8ed7408-5267-497f-96ed-c599974310db,"Once ( Kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard .",1
0111ea1a-4db6-4b99-8824-8500ec2f4852,"A perceptive , good-natured movie .",3
bd7f481a-204c-4f4f-ad67-cb28c5e6d374,But ticket-buyers with great expectations will wind up as glum as Mr. De Niro .,0
8953d249-4353-486e-80e1-87ffa4ad57c0,Among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .,3
7d82c374-5aa9-4a44-8d31-7adf85abe49e,"The movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star Bruce Willis .",3
2264f226-cadc-40a4-9a1c-66edaa8c2480,a compelling portrait of moral emptiness,3
d6fadc2f-0acf-4432-8e91-743f66391b9a,"If the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness .",2
67c0c8a7-d9dc-4920-9034-d9cec7c29234,"MacDowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .",4
c8ec8260-9267-4421-9bc5-1096e08a5eba,"The story ... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is .",4
d545710c-0e15-458c-a39e-00b8e59985ee,"Their film falters , however , in its adherence to the Disney philosophy of required poignancy , a salute that I 'd hoped the movie would avoid .",1
d025410c-92ca-48c3-b65b-6af8f32a88ec,This is the best American movie about troubled teens since 1998 's Whatever .,3
697e923f-a1de-412c-ab7d-43fd6c81cd2f,"Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",2
172d416b-4ea4-48a5-97f3-56d1b6efdd26,... quite endearing .,3
ce696e36-4ba4-478a-88c8-4813c7052c4d,"Plus , like I already mentioned ... it 's Robert Duvall !",3
905aa627-5ca3-4035-b285-11f418d0fa6a,An unflinching look at the world 's dispossessed .,2
fe835039-7033-4f06-ad45-f45f334fcf52,"The film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of Ms. Ambrose .",1
5748b7e2-1d96-4123-b84e-4f155baced05,"Trouble Every Day is a success in some sense , but it 's hard to like a film so cold and dead .",1
29e1aa78-f180-4803-8d98-c4dbc1839a73,"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .",3
bab24071-8c8e-4d54-bd85-6607e64bb4cb,"Has an unmistakable , easy joie de vivre .",3
e99a6929-1bc5-4aea-9c46-5687934dec6b,The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .,3
526f0088-3c2e-440a-8e54-1edee1ea3ee6,"This movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .",0
7e8d56ce-eb25-4db4-bd23-99fd8b7aa378,An ultra-low-budget indie debut that smacks more of good intentions than talent .,1
f3078053-f194-4985-a6f8-5a14d0b9ab46,"If horses could fly , this is surely what they 'd look like .",2
35d166a0-c7f0-4e17-953e-9769b93dd7e5,I kept wishing I was watching a documentary about the wartime Navajos and what they accomplished instead of all this specious Hollywood hoo-ha .,1
1ec0f0d2-fe4c-40e2-98a1-c79f1b006ead,"Content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance .",1
a1f7b755-6f61-454c-a693-adf78b815818,"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",4
7ec18b88-769f-4718-9a1e-e598ba44bcdb,An infinitely wittier version of the Home Alone formula .,3
511f3a9e-61cd-44d4-b712-9228878d3bbf,"Shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to Earth for harvesting purposes .",3
a9eada17-d202-438b-acf8-12f469f0676d,About the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .,0
d761531f-e854-4a19-8321-32c1c2e2eca8,It 's both sitcomishly predictable and cloying in its attempts to be poignant .,1
f7a22bda-dc0f-456d-9ee0-675690aabf4f,"The vintage is pure ' 87 , with a halfhearted twist on its cautionary message : Fatal Attraction = do n't have an affair with a nutjob ; Unfaithful = do n't if you 're married to one .",2
24e5df7a-7365-4691-9d02-1eb90488bdab,` Dragonfly ' is a movie about a bus wreck that turns into a film wreck .,1
29a7485f-0909-4650-ae98-80d75e4a3842,"A celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences .",3
e4034d55-5193-41d4-93c4-d61cb3632844,"Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series .",0
9c333c02-7f86-4f9c-bc3c-b8ee85efef0f,"Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .",4
37655828-6303-443c-b922-a96b911eaba4,may prove to be ( Tsai 's ) masterpiece .,4
b2e0ef38-7448-45fc-8eca-77bbc098c805,"The story is naturally poignant , but first-time screenwriter Paul Pender overloads it with sugary bits of business .",1
264e4d05-b6a7-4077-b25e-d63dc594f5fd,You may feel compelled to watch the film twice or pick up a book on the subject .,3
0e8bb0f9-6550-4c90-b28d-b6e9c2feea75,"Unfortunately , Carvey 's rubber-face routine is no match for the insipid script he has crafted with Harris Goldberg .",1
c35933d2-f75d-44fa-9b57-37c72d56734f,Pray has really done his subject justice .,3
0a026e7b-ca79-487f-8ae1-15bc07483513,"In questioning the election process , Payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the Iranian people already possess , with or without access to the ballot box .",3
f6cfd0c3-9ae6-4c6b-a652-718075691f3b,"For a good chunk of its running time , Trapped is an effective and claustrophobic thriller .",3
0b74d647-fc55-4f91-9cbe-9e676ca83d73,"With more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man 's monster movie .",1
8d46f62a-6021-4e29-89cc-89f985d70417,"... Ice Age treads predictably along familiar territory , making it a passable family film that wo n't win many fans over the age of 12 .",2
42861026-7262-45e9-b622-365ed99f66ed,"Harry Potter and the Chamber of Secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate .",2
188ed168-3310-4bb8-bc2f-0dbb4bbd0c58,"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4
af49e323-10e9-40e4-94d7-9cd7293603f2,Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .,3
